27551,94907
14150,27398
395,98239
95991,96633
39851,58869
10924,92486
12843,94111
7191,32457
17183,73381
64871,78493
43419,77173
21860,45715
12068,32448
74115,85807
46371,77600
492,49813
34621,75547
60597,73153
8049,28254
34460,71259
60116,81197
24646,46805
11923,87173
5742,89917
25734,45881
61388,69673
73007,86544
50377,51653
49191,92290
15329,65790
10825,26279
12497,18390
39359,61110
18563,57865
39690,71860
45126,99141
44033,45923
4755,62222
21069,30368
9936,24895
42531,68372
31719,60073
30818,84983
61614,63269
22775,23894
11406,15759
5468,12925
8180,49290
34307,62806
50812,85286
29307,71353
53874,66052
16261,46739
23749,42510
68251,89430
20008,28121
82353,90434
23259,57906
50751,86671
8540,27514
96250,97840
16914,94669
60454,83382
32201,40454
35852,55464
96061,99415
35783,59124
71177,95587
2320,6199
68722,84979
7069,20758
34463,93363
2767,83284
22490,33405
50273,82209
76134,98538
6792,76746
33057,52972
49137,76684
63357,93420
83294,84059
6657,12786
23947,90014
23229,92338
52082,94847
44552,55586
1692,58792
1471,77081
2887,60205
14147,77169
9711,49976
58245,85579
23281,56926
59036,89268
6151,62530
53183,94492
12779,21621
23774,84662
14100,80576
44448,78819
10176,90945
27642,30127
53986,94687
48000,74442
75274,75890
16479,30169
16250,34989
13381,74347
21078,25049
55860,66733
33302,34678
17077,32317
2402,57589
31773,80071
74129,77697
22310,62980
15756,35327
39799,86224
28118,82068
2939,90891
41268,48839
30261,83761
32360,78013
18193,96529
8240,10315
93022,98724
24716,77715
44140,57643
93098,95325
72537,92284
22213,94370
73870,97577
7858,12909
722,99661
30025,73581
92278,96930
30186,52920
17894,93410
49540,86816
79575,99956
35243,84209
63814,71830
69958,78972
38041,97594
28581,91187
46701,86743
55580,98607
54468,80726
67398,86184
17351,24502
18531,77291
34659,66503
1793,18036
62835,71796
50730,59820
6282,8103
92962,95368
8075,86969
10055,22539
18605,42951
10263,62681
1444,8474
5535,26880
31579,41350
63426,72193
26012,63355
69465,75454
2283,65677
37171,68739
45777,77178
7122,25798
40456,78220
20478,40418
62618,91374
90531,93757
31928,57342
67578,74399
14238,14610
10056,65059
7779,12500
31255,60443
96394,99602
24718,44747
19914,36816
42397,90678
18229,85368
41426,64277
35828,84465
68017,84460
80965,86461
14161,78732
41047,78436
31498,68669
95065,95776
61216,87673
3679,55621
29392,33277
16735,75866
26196,81826
15738,75730
3601,71460
48134,71939
46560,75527
26152,93064
29772,38570
30149,42038
21317,84094
81711,98339
21165,90207
56048,64896
41751,48970
3004,58697
14549,86776
31000,55975
24691,59961
2634,58269
5235,52279
42701,82859
6792,92913
2909,84937
69624,75605
31443,56495
13582,57523
8074,19585
34937,35023
5030,85658
16930,59689
26760,61850
12762,68934
60977,61358
62063,90584
1460,78608
27515,71503
78858,89759
38458,55638
74918,97294
18256,79958
79345,80443
27253,85255
45481,73193
47900,94964
89667,96063
53238,74303
85704,92589
21008,78474
29938,37858
31555,41931
13541,94353
68164,77886
30008,59940
23822,40726
69616,79299
60105,88364
36971,86774
47414,79246
76594,85508
23453,88164
42683,66013
11792,66000
4305,18265
41811,97169
383,17449
25699,37060
65739,76324
66901,85605
7369,11181
15472,67313
49370,54237
16764,78284
29562,85938
48732,66464
13343,31060
44414,44430
14404,43390
51669,75918
47541,56371
41674,73580
26653,88196
40343,52167
23045,53600
10449,22625
12344,51366
36232,69225
7980,18195
11775,38793
49236,64399
18367,82230
51801,93078
69323,83825
73035,81268
22348,22655
405,33935
19360,54810
25638,33788
22717,27275
13894,26117
6517,63163
56014,63313
999,97365
75188,94827
6423,26235
4597,64142
87269,98305
55213,74141
89873,95118
42827,71019
72331,79131
276,389
10043,17430
81422,92984
35436,92556
16076,80705
38282,97881
75712,86072
55053,95786
82826,95712
74495,97846
16231,55033
17751,36263
21054,46666
78575,80668
32157,35764
42874,79890
46985,90832
6127,63036
45970,79935
8015,13404
33678,39752
25718,88520
48987,66260
12233,98428
160,94087
60000,99405
81285,96523
17298,84157
73780,82525
70764,71929
754,56861
48547,56791
36186,55007
91296,95240
69584,92016
15777,49816
61091,74811
21354,58093
29230,90513
70002,97679
8821,82240
41677,78414
19889,32752
46350,65700
21970,73534
72189,80511
9170,36085
12650,82891
76887,77171
11253,52334
16992,57690
8143,28843
44270,83627
35432,85189
23191,95943
53294,93644
3778,73085
18514,63107
15114,78446
15795,16296
8656,25596
21706,47614
11505,77626
6606,38725
48440,75202
13342,44467
58748,76895
39989,91828
53396,70271
49124,97407
10917,34700
42509,77590
27216,28325
36085,68411
72978,94136
4445,61773
36037,61375
2596,32093
81228,95286
66643,96638
46463,77020
47988,86992
51476,80302
45029,76399
33096,71278
8174,65117
17706,66670
81596,97739
44115,83087
19289,84288
9215,70521
54304,65747
70757,82694
40857,51966
7895,56152
72167,96542
30763,73632
72104,88236
23925,94520
26113,48023
23382,50817
1699,2989
29019,96270
44066,94705
4857,54441
49006,51171
12349,61939
6499,57428
32687,80716
68782,77231
28336,35541
25200,88877
74736,92949
34541,86943
93360,94566
73813,88566
18001,71265
33471,85832
64047,67532
25285,74487
38628,57261
51294,86416
45371,58889
10228,61283
65604,73334
7520,91237
17289,57331
15275,19686
34505,77788
26963,36069
57122,61728
138,61081
31043,60439
33169,90673
71595,78878
16669,38966
2743,7402
30153,71075
37582,49124
29365,66310
73258,82721
13609,28961
82575,85839
60670,71277
18195,51578
51327,89743
37083,89215
12759,81505
25335,57122
20251,98450
12201,19554
1738,82405
26637,90850
14545,83835
27177,48611
66150,96923
11477,97597
53348,88469
43512,71176
48468,75241
72498,89161
39095,60682
20267,49223
18186,79585
48647,89984
13952,23789
17330,67860
17163,63167
11871,90853
2323,94988
56732,98740
2967,33492
52045,54404
39485,78265
24289,35867
37993,85946
50094,71782
9288,39702
21723,80459
77414,81470
11265,65648
24560,78529
34659,42361
43617,79592
80434,90180
31641,97615
68852,80252
32428,49728
36127,39006
8636,65863
40099,70958
65694,82318
10654,28006
45548,73695
58571,77460
69130,82708
24909,30400
33091,83723
32171,54962
9684,68307
34647,74812
45686,59051
6352,26673
17093,69841
22054,76860
696,44331
13086,15607
6455,71166
58865,83329
6653,67875
34043,68665
2973,85045
7472,28485
1240,43943
16637,96528
256,84043
67820,98952
36310,91050
36632,81047
4302,39020
3853,10912
23493,81711
38376,76764
14793,56044
12557,18454
49761,73306
61654,87087
40768,41018
49602,56077
38214,98188
5111,73150
5417,73312
16652,76603
14133,76511
24556,70145
46697,90118
19844,63573
64811,95740
3333,10550
26209,69095
72441,86446
25489,83971
26950,66876
6165,96956
50281,57933
24969,86708
40832,98418
37762,99190
18076,30540
5108,60111
41911,61865
48308,90236
3063,22439
23514,53461
65914,76207
30218,46268
29868,69118
18665,25747
47661,89341
38541,49652
19695,70345
56199,74275
65148,83436
48279,79012
57977,64382
34270,92474
66097,98225
7230,30530
77180,96209
61532,63812
73442,73489
40251,81726
20062,40439
29299,95101
15085,80525
41199,90101
55455,79534
40416,91520
15961,85711
57290,64872
54783,74448
7936,59131
37744,41936
48042,63770
61888,95217
22455,70481
27809,74728
46253,76163
30094,74472
42997,54212
18980,70046
63927,83857
67876,93071
12939,42770
15709,25681
44818,80248
4241,12308
9028,99040
14310,32314
39790,82318
31331,92397
19867,67411
19620,58069
4806,13389
79291,94162
11238,61425
21874,61748
35803,87244
10521,75273
40060,48865
5272,24805
38088,46178
42207,50398
23568,58172
65699,77123
31942,97780
34682,71894
38715,50600
44059,51568
25788,48255
8133,79681
31518,63478
33579,54284
18499,90433
16997,73225
39036,88518
90925,92253
57512,87124
21232,93242
15862,69469
61447,89821
2168,39106
62220,63645
76556,89854
48528,71274
66462,84234
49485,91805
16672,69183
6569,41793
16819,91893
23707,67739
6571,92474
88604,92905
5526,43757
14381,63475
30335,45473
9925,74590
86808,89859
61309,69026
69298,90639
28644,57023
19158,68468
22056,88990
448,89551
21741,40840
45331,86672
29339,52650
92154,93707
46631,83250
13564,69314
32799,58118
7799,75473
3054,53898
39559,91872
4996,79323
47645,80483
1254,37271
59795,95063
38102,48581
3483,66548
3354,5078
22016,73540
18143,58801
996,21940
17771,93100
6609,22395
47745,99983
24224,32520
11359,53171
35091,65413
30184,49991
42417,95451
64847,93194
28084,49401
92854,97091
45126,45147
43147,47016
53040,65960
1932,10783
44253,89655
52902,69932
11896,21788
25250,72714
32738,37287
35571,68734
37222,41892
68392,72689
36363,53362
9626,79598
53296,80346
9399,72912
20679,29085
47973,61461
729,79247
34023,79479
13440,51238
21159,21703
60251,82189
28202,83555
67944,69702
12114,32109
57282,59349
7904,55199
72458,74755
10652,12597
31184,43414
21586,36359
34854,79989
1109,40846
11252,63922
32008,46003
3263,89254
22131,90653
15518,51529
76111,86202
25159,26070
9895,12402
21187,97285
13562,71803
40069,65480
4491,89003
21425,90077
36065,82256
29652,85344
2200,86305
19405,27093
19633,58449
100,21940
8850,70095
35151,64545
20929,92385
34540,88553
17344,87438
9184,21288
15172,37568
66426,69042
23852,35628
22249,41512
41931,81838
39874,53189
30174,61001
65223,84002
56706,98066
6437,51446
21086,90461
43467,88435
934,36652
47683,68073
15938,55536
18721,33987
20467,60968
48736,70172
35773,50362
91464,95780
36200,80428
27011,58169
16906,95276
3544,62211
4550,55705
77833,89372
10907,69842
18722,94085
22959,49133
32390,34694
54175,76169
25573,86394
34468,47851
40533,78906
16487,60002
6343,48228
6601,10656
10032,15245
61423,62916
26560,41375
85472,97389
11387,12368
44615,77703
7814,91125
1744,76086
12814,99603
17972,56770
19611,82024
54854,71774
79159,82438
16369,63010
2209,39218
56322,71490
250,82770
8689,54596
31168,87709
91014,96398
37305,90697
14186,41806
3236,8691
26653,87780
38788,83915
16883,35414
49830,88371
33221,91045
55178,91142
44122,82264
25005,34378
73150,83262
6212,55064
7563,61844
36529,93055
11894,44917
16415,26957
19465,28914
40217,40668
63083,75923
28588,55784
18293,24222
20908,22334
32939,83119
9205,21375
40026,53511
5445,52275
2926,66008
7434,68656
2478,59121
19090,41392
45733,51251
4988,38998
18998,61413
30365,62130
14509,93003
6340,28058
88338,96416
10156,64969
34156,50815
23093,28904
15153,98357
4891,39543
6449,64139
16538,60949
21480,71561
60604,81547
34531,36693
77337,78488
17346,79295
1909,21706
2574,47074
28371,39002
11967,99104
63937,69591
42464,92770
17840,24964
12487,79385
20732,36097
6190,34107
54858,98539
463,13827
21442,40650
32962,67454
51644,71809
19079,31667
33469,85674
1387,32247
26330,51283
540,86782
7345,92923
202,91357
23768,79015
53720,56583
22043,81219
15961,41239
45188,72298
18807,47050
21242,88746
6423,6928
6040,44513
12292,27294
50511,61102
56790,84371
77998,92716
69449,86157
5649,49315
41183,91193
9105,54656
61635,90058
67722,76379
49765,86235
35683,77840
40486,59368
14661,85197
37583,80144
44859,79854
48410,94500
80050,87909
40845,62665
22225,69348
3220,63866
35886,46512
66649,91923
4004,27613
12136,92393
44788,98688
29661,39205
58277,77529
72671,76609
1733,16304
7519,69709
48573,97853
24589,69461
11148,92773
11143,66746
27392,68260
39410,98374
12512,83014
13878,89171
85916,92719
36481,87048
68008,92803
71,38894
40648,64839
2520,90132
11300,68174
5921,60931
56347,99638
5367,87313
21922,22462
11230,55500
16469,25646
43876,71296
5378,40831
17148,75263
63650,87438
9014,86754
79822,82661
14715,29844
9678,24517
28813,46309
2640,8622
85,55446
33489,66460
56165,98736
26565,77646
63454,67248
25250,37218
67156,70578
24132,67598
94693,99816
14869,47690
23862,38870
51917,81420
16976,26098
41632,75522
77634,97404
9191,93649
7847,8589
43791,70200
4835,71889
42095,60983
37084,97616
20189,23300
54571,71796
12082,47558
5712,42079
28996,29824
87771,98619
31584,69751
14543,18664
7390,81759
2124,14532
48930,69843
28027,69804
16661,62731
80340,96956
22804,62763
57721,86706
1785,17253
3672,58120
71527,80121
4894,94073
35555,69809
64653,67580
10572,20818
38095,38616
25126,90292
60335,64498
46450,95491
50346,88153
43768,53495
37910,49351
25371,50601
7020,79316
11912,71274
67966,70518
27912,60544
34422,35863
20459,76865
13375,32314
2263,5151
17455,95842
24635,58340
55214,72471
58305,97386
21761,40256
13632,53326
4624,36352
33616,55542
43471,44437
56238,60559
93379,98659
50300,70129
10704,64582
28635,55869
25991,83470
63177,74777
48082,48344
26313,42067
24716,92261
6845,70157
48715,73887
48756,71656
54333,74585
55919,98070
2246,21322
76987,87876
41704,57137
11771,18795
45542,54506
47636,90632
16601,29670
13915,14264
38854,58583
5243,56280
10038,91548
30826,51210
49393,74280
11844,19491
1543,27003
15795,36118
8662,57799
26389,62147
49004,75301
6378,17640
7518,36572
70209,96525
44625,79525
19044,90243
57391,59972
15479,90172
69342,99639
10697,88031
25777,90496
7743,13596
29859,92280
43998,91791
11518,38710
58801,81969
3281,51767
65260,83282
21213,98864
2520,19707
60616,95023
6584,94755
59149,92799
59519,69612
315,11370
9023,66775
15691,69768
23226,71651
9897,61704
44292,76518
15726,52527
31498,33107
31442,97555
8204,15763
6890,92130
70477,94266
79931,85511
15674,29879
18841,19192
37060,48593
22179,32760
32627,38395
44742,72945
87589,89033
42033,80116
11316,21577
22346,75414
42495,86793
29117,73477
27707,97199
51314,77035
4480,77481
6049,96298
29092,84256
17,41771
4034,42863
39458,61304
11532,93547
19899,93103
24609,88364
28174,42409
28088,50096
82950,85312
4517,48131
73178,98718
761,45714
20885,21641
60024,81446
28146,44697
32345,48444
4776,43853
38345,87571
37999,78713
50011,82887
63882,93245
22595,36014
72589,85112
48860,85298
23226,27385
19168,23099
24574,48166
26838,85538
41009,58319
21221,40418
30085,79433
48850,91753
39920,60757
37632,80756
40602,89742
6598,12097
32938,65243
5472,40634
50582,64747
49052,60602
11163,35587
17312,58219
8978,9246
277,19278
19237,60732
79680,97335
9593,57492
3454,33796
30842,44394
45192,75256
47665,91833
8258,33483
12569,15288
82922,90161
80065,83940
76256,76261
72169,97717
4831,68269
31538,71865
51511,82774
39642,61477
18394,79869
32416,92406
23344,49106
6838,61789
19739,61078
15409,89491
57219,87921
2905,24736
2023,96408
17354,19084
35338,39172
21074,84476
81963,85322
4762,35184
12856,61930
23744,48068
5550,30356
28388,29271
41077,82871
63463,66816
21133,77101
18987,56516
82307,86770
14950,16910
47129,65364
29514,86366
22287,32427
26138,79222
71332,95393
50453,63783
18582,26605
44907,48222
65746,71671
9859,26863
58650,74517
19152,83659
32944,52268
58237,96221
20184,27960
34303,99655
70372,87852
14801,69820
61702,83341
83262,91317
4218,50048
32995,69744
32417,99679
48233,94528
32194,70765
21024,84844
72447,88087
58259,90847
10361,63470
53421,80158
26065,67901
59037,67432
37028,50798
30730,93411
30106,56784
9969,64880
26597,74428
8601,22644
13914,41521
33265,86735
1693,4034
26042,49419
13279,43115
27208,82285
29592,78973
51330,72979
8281,11159
36316,57196
65562,91011
32715,81619
6268,17502
2088,37743
5884,74875
45850,46595
49658,65442
49325,49556
20155,23626
24372,76123
9617,41858
23749,24317
11125,23589
1138,77811
78776,91901
1688,63269
69400,86327
17589,75958
5115,81198
26996,86532
23954,63949
43534,68240
66683,81357
16843,79933
1773,29647
49352,88125
32823,35035
81393,94458
8966,41245
58029,95142
16363,59931
13983,23312
73186,83325
76450,79114
32068,73366
18510,68357
89591,93159
17904,60423
56077,66083
42232,57065
21205,94282
48164,77002
13563,42548
28234,36576
36196,91869
34713,72232
31854,47086
4017,70168
641,29551
83358,95053
4907,37728
47864,56280
30842,33416
45443,94965
72400,76553
15310,85168
15797,51900
859,95158
11767,46310
59623,71435
39873,55091
87244,95872
38652,96124
61305,71424
19423,56405
17262,36531
61023,73707
37324,56553
73341,91883
11706,43585
18597,82790
15315,64175
20886,49545
20332,31289
30994,75009
54331,92250
35429,58115
28266,65034
50484,51991
17627,37291
33660,59417
15995,26020
59291,78778
24144,78193
44305,78472
19883,21817
2724,59729
41025,72300
71928,75697
74986,89107
40134,75792
30310,44413
62931,64155
25593,78415
45440,72290
6069,21349
6293,74255
52288,84937
48180,56770
42107,56024
25401,42138
52816,86688
53192,72366
51606,98386
55966,94404
78555,89336
28520,77005
19283,61498
3349,81606
51840,96359
362,98550
6182,32752
467,38236
45628,96430
7440,56088
15529,27517
15903,32878
33653,63706
43622,87317
91220,91788
11324,80029
31189,89474
27513,82953
44344,45734
33004,44795
75164,81587
59665,96340
26850,41745
9386,46634
48451,52725
26738,55175
38315,90945
40436,61819
44126,62651
27844,64814
31965,59727
60051,90385
20333,85035
43277,67361
10722,23228
56122,99893
51635,74436
40365,74501
31176,56238
36855,91133
24267,40683
38495,95170
56148,65050
89083,92874
21134,49037
217,64861
16950,80920
1039,21860
36288,84778
21411,74629
59489,66109
23406,37729
26844,96602
3540,16509
71,63814
6413,30642
27958,52993
3577,91282
51890,64556
28886,95001
31250,74486
2094,94239
45861,55905
18973,34685
52641,73396
55587,94887
69721,81609
58158,77366
17277,57441
38205,41892
52608,72573
29060,48966
58448,90491
47224,52961
9757,13372
32887,57303
41287,45742
85002,90161
21312,71869
40697,91867
7871,68854
11172,43113
35755,44483
24804,83272
45419,50592
7115,74005
9998,56796
58677,76278
45273,45426
11602,87412
8680,66011
21313,63639
22699,95337
35866,53600
79559,92363
86288,95964
1195,65573
30333,83754
17887,29459
4483,54736
33644,63952
2368,67952
35752,50187
22889,84491
31484,69464
26595,39575
4455,9709
32016,41860
47541,79474
15835,21783
82154,88937
3712,58228
59130,78040
8803,41542
26462,92523
27539,29217
40790,56866
44728,53768
53360,63642
27886,45150
69109,99810
48074,66401
52788,59693
61118,86255
69178,88473
36212,49985
2052,82699
44706,72581
44140,60239
8821,57712
8645,14086
58028,76941
2267,12036
52842,85805
50686,87288
78217,94180
51587,70684
13045,21972
22536,55637
5440,99437
80423,91784
37989,39624
56310,79231
25487,58090
9061,84285
19502,84488
44538,70174
36504,85724
11080,89460
40751,45807
33413,73887
10431,81889
10255,42032
31367,98397
59535,60726
4601,22169
9384,38699
28222,65927
20039,74461
20630,23035
27715,86549
41624,68557
2799,58715
49642,81413
34180,36248
1965,33076
9830,64689
25550,58371
57735,69991
14278,27734
80833,94119
24749,97364
79887,86892
35154,80802
4246,8282
11263,91040
22771,68829
46172,54202
64855,68807
51540,79090
16984,92389
24478,97187
57570,89093
74010,94771
7556,83833
16725,58230
6351,92305
42202,92429
30350,43807
22912,54732
14487,77912
25897,77166
10924,24984
64246,87059
10486,79378
1184,93515
76194,78645
21888,63849
72886,96932
67179,97799
6792,85115
51320,96689
50052,94537
62478,98735
61772,80569
15821,21047
14074,56177
73627,77901
39817,71289
46645,99493
7711,24846
4455,63523
14040,57045
16111,38080
78352,84462
57464,95496
56933,76628
37796,71120
63167,80476
30447,75845
1768,12189
6490,48713
63557,72467
22467,87109
2566,43986
24031,25643
20534,73393
72953,77404
43268,46865
82649,93006
56456,82623
2216,78015
58356,66275
44419,57141
2507,18380
14734,59340
69045,95443
23077,34455
1221,14810
40898,41573
15613,69935
13544,40475
54321,69853
56093,84071
60392,83980
16302,27851
82838,97827
29565,73990
4274,23752
5200,82437
28047,29968
59,4086
29252,64690
4347,30199
49875,86078
28458,76182
5967,41075
23070,40843
37539,69078
47894,96422
74284,88326
57988,73161
74655,98432
12604,61512
4889,95054
96947,99324
32372,35697
13525,39967
11527,13485
11223,89630
39653,79724
34104,70014
84210,99393
10335,56751
33147,59767
60486,86213
56379,86015
30915,39721
46098,56807
25404,30819
3178,17594
9292,81188
50550,79235
70269,96085
27550,83103
29316,55593
26315,58264
56768,94560
18311,39056
73778,75261
4761,88097
52836,61907
13111,44403
40567,46357
4781,73803
65428,83159
80403,88081
22058,86452
70431,88825
4974,83554
3307,40065
29201,76664
3831,4893
59897,98114
29246,36355
17751,21410
50142,72319
42722,98417
47385,64758
36785,37439
38667,49728
53746,65488
63887,99943
45912,67512
34710,71812
24128,29485
55501,68803
48031,71953
75559,76172
39509,58075
42452,53213
17110,68425
52393,65408
37938,93109
37681,88035
23046,57300
46115,52040
53578,66306
74577,75454
39944,76720
13985,37381
26302,94535
12226,91925
3516,62249
78188,94690
22857,88585
89309,97276
84225,96214
32618,97062
1353,34535
29573,70777
8230,83777
1081,77409
9386,77445
2496,18374
105,73454
18131,99452
2128,39228
16150,22574
56198,60467
3159,89593
42990,59750
65177,68715
33737,54763
61889,70092
20960,77514
42184,74100
7808,69166
5754,42524
11145,17126
14480,52862
1019,59813
21236,22752
71177,89132
44997,95147
10043,80063
40863,40885
31375,81184
65240,69822
8694,18599
22681,67343
32404,47497
95939,97414
26004,57267
48965,94320
33473,73625
5448,45053
45987,50297
88573,99936
21754,42425
62560,79582
16892,59615
10917,90028
33215,36651
10809,87981
37985,40514
8431,23924
43801,91798
5365,68614
25296,62399
31865,96748
827,22212
6438,11523
4594,95809
81078,94897
69886,92610
43485,76174
4783,29112
30604,63065
42376,86496
59288,92788
46458,60983
56334,92959
49701,97017
1252,54189
19959,44932
37536,96458
45676,47717
40348,58788
5368,83590
